x,y,z,trajectory,cluster
255.5,49,0,106,2
279,48,0,106,2
303,47,0,106,2
326.3333,45.83333,0,106,2
45,56.5,0,107,2
65.5,56,0,107,2
87,56,0,107,2
109,55,0,107,2
131,54.5,0,107,2
152.5,54.5,0,107,2
174,53.5,0,107,2
195.5,53,0,107,2
218.5,52.5,0,107,2
241,52.5,0,107,2
263.5,51.5,0,107,2
286.5,51.5,0,107,2
309,50.5,0,107,2
331.6667,49.83333,0,107,2
50.5,48,0,108,2
72.5,48.5,0,108,2
94,46.5,0,108,2
115,46,0,108,2
137.5,45.5,0,108,2
160,44.5,0,108,2
182.5,44,0,108,2
205.5,43.5,0,108,2
228.5,42.5,0,108,2
252.5,42,0,108,2
276,41.5,0,108,2
299.5,40,0,108,2
323.1667,39.16667,0,108,2
40.5,57,0,109,2
63,56,0,109,2
86,55,0,109,2
109.5,54,0,109,2
132.5,52.5,0,109,2
156.5,51.5,0,109,2
179.5,50.5,0,109,2
204,49.5,0,109,2
228.5,48.5,0,109,2
252.5,47,0,109,2
277.5,46,0,109,2
303,45,0,109,2
327.8333,43.83333,0,109,2
55,50,0,110,2
78,49.5,0,110,2
101,48.5,0,110,2
125,47.5,0,110,2
149,46.5,0,110,2
173,45.5,0,110,2
197.5,44.5,0,110,2
222,43.5,0,110,2
247.5,42,0,110,2
272.5,41,0,110,2
298,40,0,110,2
323.3333,38.83333,0,110,2
57.5,57,0,111,2
80.5,55.5,0,111,2
104.5,54,0,111,2
127.5,53,0,111,2
152,52,0,111,2
176,50.5,0,111,2
200.5,49.5,0,111,2
226,48.5,0,111,2
251,47,0,111,2
276.5,45.5,0,111,2
303,44,0,111,2
328.6667,42.5,0,111,2
39,58.5,0,112,2
67,57,0,112,2
94,55.5,0,112,2
122.5,54,0,112,2
150.5,53,0,112,2
179,51,0,112,2
207.5,50,0,112,2
238,48.5,0,112,2
268,47,0,112,2
298.5,45.5,0,112,2
328.8333,44,0,112,2
48.5,59.5,0,113,2
75.5,58,0,113,2
102.5,57,0,113,2
130,56,0,113,2
156.5,54,0,113,2
184.5,52.5,0,113,2
213,51.5,0,113,2
242,49.5,0,113,2
272,48.5,0,113,2
301,47,0,113,2
330.3333,45.5,0,113,2
51.5,59,0,114,2
81,58,0,114,2
108.5,56,0,114,2
137,54.5,0,114,2
166.5,53.5,0,114,2
196,51,0,114,2
227.5,49,0,114,2
259,48,0,114,2
289,47,0,114,2
320,45.66667,0,114,2
59.5,60.5,0,115,2
86.5,59,0,115,2
114.5,58,0,115,2
142,57,0,115,2
170.5,55,0,115,2
199.5,53.5,0,115,2
228.5,52,0,115,2
258,50.5,0,115,2
288.5,49,0,115,2
318.1667,47.5,0,115,2
59,57.5,0,116,2
90,55.5,0,116,2
122,54,0,116,2
154,52.5,0,116,2
186,50.5,0,116,2
218.5,49.5,0,116,2
252,48,0,116,2
286,46,0,116,2
319.3333,44.5,0,116,2
54,47,0,117,2
76,46,0,117,2
98,45,0,117,2
119,44,0,117,2
141.5,43.5,0,117,2
164,42.5,0,117,2
186,41.5,0,117,2
208.5,40.5,0,117,2
232,39.5,0,117,2
255,38.5,0,117,2
278.5,38.5,0,117,2
302.5,37,0,117,2
326,36.16667,0,117,2
49.5,53,0,118,2
73,52,0,118,2
96,51,0,118,2
120,50,0,118,2
144.5,49,0,118,2
169,48,0,118,2
194,47,0,118,2
219,46,0,118,2
245,44.5,0,118,2
270.5,43.5,0,118,2
296.5,42.5,0,118,2
322.3333,41.33333,0,118,2
69,60.5,0,119,2
92.5,59,0,119,2
117,58,0,119,2
140.5,57,0,119,2
165.5,56,0,119,2
189.5,54.5,0,119,2
215,53.5,0,119,2
252,52,0,119,2
277,50.5,0,119,2
306.1667,49.16667,0,119,2
42.5,62,0,120,2
67.5,60.5,0,120,2
91.5,58,0,120,2
116.5,58,0,120,2
141.5,56.5,0,120,2
165.5,55.5,0,120,2
191.5,54.5,0,120,2
218,51.5,0,120,2
243.5,50.5,0,120,2
270.5,50,0,120,2
297.5,47.5,0,120,2
324,46.16667,0,120,2
59,59,0,121,2
88.5,57.5,0,121,2
118,56,0,121,2
148,55,0,121,2
177,52,0,121,2
208.5,50.5,0,121,2
240,49.5,0,121,2
270.5,48.5,0,121,2
303,46.5,0,121,2
334.5,45.16667,0,121,2
46.5,63,0,122,2
74.5,62,0,122,2
103,60,0,122,2
132.5,58.5,0,122,2
162,57.5,0,122,2
191.5,55.5,0,122,2
222,52.5,0,122,2
252.5,51,0,122,2
284,51,0,122,2
314.8333,49.5,0,122,2
46.5,56.5,0,123,2
70.5,55,0,123,2
92.5,54,0,123,2
116,53,0,123,2
140,51.5,0,123,2
163.5,50.5,0,123,2
200,48.5,0,123,2
224,47.5,0,123,2
249,45.5,0,123,2
273.5,44.5,0,123,2
299,43.5,0,123,2
324,42.16667,0,123,2
55,53.5,0,124,2
80,52,0,124,2
106,51,0,124,2
130.5,50,0,124,2
155,48.5,0,124,2
181,47.5,0,124,2
208,46,0,124,2
234,44.5,0,124,2
261,43.5,0,124,2
288.5,42,0,124,2
315.3333,40.66667,0,124,2
42,64.5,0,125,2
65.5,63.5,0,125,2
89.5,62,0,125,2
113.5,61,0,125,2
137.5,60,0,125,2
162.5,59,0,125,2
187,57.5,0,125,2
212.5,54.5,0,125,2
238,53,0,125,2
264,53.5,0,125,2
290.5,52.5,0,125,2
316.5,51.83333,0,125,2
45.5,65,0,126,2
67.5,64,0,126,2
89.5,62.5,0,126,2
111.5,61,0,126,2
134.5,59.5,0,126,2
157,58.5,0,126,2
180,56.5,0,126,2
203,55.5,0,126,2
227,53.5,0,126,2
251,52.5,0,126,2
275.5,51,0,126,2
300,49.5,0,126,2
324.3333,48.16667,0,126,2
48.5,58,0,127,2
75,56,0,127,2
100.5,55,0,127,2
127.5,53,0,127,2
154,51.5,0,127,2
181,50,0,127,2
208.5,48,0,127,2
236.5,47.5,0,127,2
265,45,0,127,2
294,44,0,127,2
322.5,42.66667,0,127,2
42.5,59,0,128,2
71.5,58,0,128,2
98.5,56,0,128,2
126,55,0,128,2
154.5,53.5,0,128,2
183.5,51.5,0,128,2
212.5,50.5,0,128,2
244.5,49,0,128,2
271.5,47.5,0,128,2
302,46,0,128,2
331.8333,44.5,0,128,2
44,58,0,129,2
72.5,56.5,0,129,2
101.5,55.5,0,129,2
130,53.5,0,129,2
159.5,52,0,129,2
189.5,50.5,0,129,2
220,49,0,129,2
250.5,47,0,129,2
282,45.5,0,129,2
312.8333,43.83333,0,129,2
45.5,57.5,0,130,2
73,55.5,0,130,2
100.5,54.5,0,130,2
132,53,0,130,2
160.5,51.5,0,130,2
191.5,50,0,130,2
222.5,48,0,130,2
254,46,0,130,2
286.5,44.5,0,130,2
318.1667,42.66667,0,130,2
60,60.5,0,131,2
86.5,57.5,0,131,2
112.5,57.5,0,131,2
139.5,56,0,131,2
167,55,0,131,2
195.5,52.5,0,131,2
224,51.5,0,131,2
253,50,0,131,2
281,49.5,0,131,2
312.5,47.5,0,131,2
342,46.16667,0,131,2
42,58,0,132,2
67.5,57,0,132,2
93,55.5,0,132,2
119,54,0,132,2
145.5,52.5,0,132,2
172.5,51.5,0,132,2
199,49.5,0,132,2
240.5,47.5,0,132,2
283,45.5,0,132,2
311.5,44,0,132,2
349,42.16667,0,132,2
56,59.5,0,133,2
85.5,58,0,133,2
116,56.5,0,133,2
146.5,54.5,0,133,2
177,53.5,0,133,2
207,51.5,0,133,2
241,50,0,133,2
272,48,0,133,2
307.5,47,0,133,2
341,45.5,0,133,2
36,58.5,0,134,2
68.5,57.5,0,134,2
95.5,56,0,134,2
138.5,53.5,0,134,2
168.5,52,0,134,2
198.5,50.5,0,134,2
230.5,48.5,0,134,2
261,47.5,0,134,2
293,46,0,134,2
324.5,44.5,0,134,2
53.5,57.5,0,135,2
75.5,56.5,0,135,2
99.5,55.5,0,135,2
123.5,54.5,0,135,2
147,53.5,0,135,2
171,52.5,0,135,2
194.5,51.5,0,135,2
220,50,0,135,2
245.5,49.5,0,135,2
269.5,48,0,135,2
295,47,0,135,2
320,46,0,135,2
48,60.5,0,136,2
74.5,59,0,136,2
101.5,58,0,136,2
129,57,0,136,2
156.5,56,0,136,2
183.5,54.5,0,136,2
212.5,51.5,0,136,2
242,50,0,136,2
271.5,50,0,136,2
300,49,0,136,2
329.1667,48.16667,0,136,2
59,61,0,137,2
85.5,60,0,137,2
111.5,58.5,0,137,2
138,57,0,137,2
164.5,55.5,0,137,2
190.5,54.5,0,137,2
219,52,0,137,2
246.5,50.5,0,137,2
274.5,50.5,0,137,2
302.5,49.16667,0,137,2
46.5,59,0,138,2
84.5,56.5,0,138,2
111.5,56,0,138,2
138.5,55,0,138,2
165.5,53.5,0,138,2
205.5,51.5,0,138,2
235,50,0,138,2
264,49.5,0,138,2
290.5,48.5,0,138,2
318.8333,47.5,0,138,2
40,60.5,0,139,2
67,59,0,139,2
94.5,57.5,0,139,2
121,56.5,0,139,2
149,55,0,139,2
176.5,53.5,0,139,2
205.5,52,0,139,2
234,51,0,139,2
262.5,49,0,139,2
292,48,0,139,2
320.8333,46.66667,0,139,2
49.5,57.5,0,140,2
75.5,56,0,140,2
104,55,0,140,2
132,53,0,140,2
160,52,0,140,2
188.5,50.5,0,140,2
217,48.5,0,140,2
247,47.5,0,140,2
276.5,46.5,0,140,2
306.5,44.5,0,140,2
336.3333,43.16667,0,140,2
57,60.5,0,141,2
83,59.5,0,141,2
108.5,56,0,141,2
134.5,56,0,141,2
161,53.5,0,141,2
188.5,54,0,141,2
216.5,51.5,0,141,2
244,50.5,0,141,2
273,49.5,0,141,2
301.5,48.5,0,141,2
329.8333,47.5,0,141,2
35,58.5,0,142,2
62,57.5,0,142,2
89,55.5,0,142,2
114.5,54.5,0,142,2
141.5,53,0,142,2
169,52,0,142,2
197,50.5,0,142,2
224.5,49,0,142,2
253,48,0,142,2
281.5,46.5,0,142,2
310.5,45,0,142,2
339.1667,43.66667,0,142,2
64,57.5,0,143,2
91.5,55.5,0,143,2
120,54.5,0,143,2
148,52.5,0,143,2
177,51,0,143,2
207,49,0,143,2
237,48,0,143,2
267.5,46,0,143,2
298.5,44.5,0,143,2
329,43,0,143,2
52,61,0,144,2
79,59.5,0,144,2
104,58.5,0,144,2
130,56.5,0,144,2
156,55.5,0,144,2
183.5,53.5,0,144,2
211,51,0,144,2
239.5,50,0,144,2
267.5,49.5,0,144,2
297,48.5,0,144,2
325.6667,47.66667,0,144,2
65,57,0,145,2
91.5,55,0,145,2
117.5,54,0,145,2
144,52.5,0,145,2
171,51.5,0,145,2
197.5,49.5,0,145,2
225.5,48.5,0,145,2
253.5,47.5,0,145,2
282.5,45.5,0,145,2
310.8333,44.16667,0,145,2
43,57,0,146,2
76.5,55.5,0,146,2
102,54,0,146,2
132.5,52.5,0,146,2
162,51.5,0,146,2
192.5,49.5,0,146,2
224,48,0,146,2
256.5,47,0,146,2
287,45,0,146,2
318.5,43.5,0,146,2
46.5,57,0,147,2
72,55.5,0,147,2
91.5,54.5,0,147,2
115,53,0,147,2
138,51.5,0,147,2
162,50.5,0,147,2
186.5,49.5,0,147,2
210,48,0,147,2
234,47,0,147,2
259.5,46,0,147,2
285.5,44,0,147,2
310.5,43,0,147,2
336,41.66667,0,147,2
51.5,59.5,0,148,2
78,58,0,148,2
106,56.5,0,148,2
133,55.5,0,148,2
160.5,54,0,148,2
188,52.5,0,148,2
216.5,51,0,148,2
246,50,0,148,2
274.5,48,0,148,2
304,46.5,0,148,2
333.1667,45,0,148,2
42.5,60.5,0,149,2
68,59.5,0,149,2
94.5,58,0,149,2
119,56.5,0,149,2
145.5,55,0,149,2
172,54,0,149,2
200,52,0,149,2
227.5,51,0,149,2
256.5,49.5,0,149,2
284.5,48,0,149,2
312.6667,46.66667,0,149,2
43.5,55.5,0,150,2
69.5,54.5,0,150,2
95,53.5,0,150,2
122,51.5,0,150,2
149,50.5,0,150,2
175.5,49.5,0,150,2
203,47.5,0,150,2
231,46,0,150,2
258.5,45,0,150,2
287,43.5,0,150,2
316,42.5,0,150,2
344.3333,41.33333,0,150,2
42,63,0,151,2
69,61.5,0,151,2
95,58,0,151,2
123,59,0,151,2
151.5,57.5,0,151,2
178.5,53.5,0,151,2
207,52,0,151,2
237,51,0,151,2
267.5,49.5,0,151,2
296,50.5,0,151,2
325.6667,50,0,151,2
49,57.5,0,152,2
73.5,56.5,0,152,2
98,55.5,0,152,2
124,53.5,0,152,2
149,51.5,0,152,2
177,50.5,0,152,2
217,48.5,0,152,2
244.5,47.5,0,152,2
270,46,0,152,2
300,44.5,0,152,2
327.6667,43.16667,0,152,2
40.5,60.5,0,153,2
78.5,58.5,0,153,2
102.5,57.5,0,153,2
129,56,0,153,2
155,54.5,0,153,2
180.5,53.5,0,153,2
220,51.5,0,153,2
248,50,0,153,2
275,48.5,0,153,2
303.5,47.5,0,153,2
331.3333,46.16667,0,153,2
42.5,56.5,0,154,2
71.5,56,0,154,2
100.5,55.5,0,154,2
129.5,54.5,0,154,2
159,54,0,154,2
189,53.5,0,154,2
218.5,52,0,154,2
249,52,0,154,2
279.5,52,0,154,2
310,51,0,154,2
340.5,50.66667,0,154,2
62,55,0,155,2
88.5,53.5,0,155,2
114.5,52.5,0,155,2
143,51,0,155,2
170,49.5,0,155,2
197.5,48,0,155,2
226.5,48,0,155,2
256,46,0,155,2
285.5,45,0,155,2
314.8333,44,0,155,2
40,62,0,156,2
67.5,61,0,156,2
91.5,59.5,0,156,2
117.5,58,0,156,2
143.5,57,0,156,2
170,55.5,0,156,2
196,54.5,0,156,2
223.5,53,0,156,2
252,51.5,0,156,2
279.5,50.5,0,156,2
308,49,0,156,2
336.1667,47.66667,0,156,2
58,48,0,157,2
83.5,47,0,157,2
110,46,0,157,2
136,45.5,0,157,2
162,44.5,0,157,2
189,43.5,0,157,2
216,42.5,0,157,2
243.5,41.5,0,157,2
270.5,40,0,157,2
299.5,39,0,157,2
327.3333,37.83333,0,157,2
40,52.5,0,158,2
67,51,0,158,2
93.5,50,0,158,2
120.5,48,0,158,2
147.5,46.5,0,158,2
176,45,0,158,2
203.5,42,0,158,2
232,41,0,158,2
261,40.5,0,158,2
290.5,39,0,158,2
319.5,38,0,158,2
57,59.5,0,159,2
81,58.5,0,159,2
107,57.5,0,159,2
132.5,56.5,0,159,2
158.5,54.5,0,159,2
184,53.5,0,159,2
212,52.5,0,159,2
238.5,50.5,0,159,2
266,49,0,159,2
293.5,48,0,159,2
320.6667,46.5,0,159,2
54.5,49.5,0,160,2
79,48.5,0,160,2
103.5,47,0,160,2
128,46.5,0,160,2
166,44,0,160,2
191.5,43,0,160,2
217,41.5,0,160,2
243,40.5,0,160,2
269.5,39.5,0,160,2
297,37.5,0,160,2
323.6667,36.16667,0,160,2
67,57.5,0,161,2
97,56,0,161,2
125.5,54,0,161,2
155.5,53,0,161,2
183.5,51.5,0,161,2
214,50,0,161,2
245.5,48.5,0,161,2
277,47,0,161,2
309.5,45,0,161,2
341.3333,43.33333,0,161,2
47.5,61.5,0,162,2
77.5,59.5,0,162,2
107.5,58.5,0,162,2
138.5,57,0,162,2
168.5,55,0,162,2
200,54,0,162,2
232.5,52,0,162,2
265,50.5,0,162,2
297.5,48.5,0,162,2
330,46.66667,0,162,2
56,59.5,0,163,2
85.5,58,0,163,2
113.5,56.5,0,163,2
143,55,0,163,2
174,53.5,0,163,2
204.5,52,0,163,2
235,51,0,163,2
267,49,0,163,2
298.5,48,0,163,2
329.8333,46.66667,0,163,2
42,62,0,164,2
67.5,61,0,164,2
92.5,59.5,0,164,2
117.5,58.5,0,164,2
143.5,57,0,164,2
170,56,0,164,2
195.5,54.5,0,164,2
236,52,0,164,2
262.5,51.5,0,164,2
290.5,50,0,164,2
322.1667,48.5,0,164,2
43.5,59.5,0,165,2
69.5,57.5,0,165,2
95,56.5,0,165,2
122.5,55,0,165,2
148.5,53.5,0,165,2
176,52,0,165,2
203.5,51,0,165,2
232,49,0,165,2
260.5,48,0,165,2
288.5,46,0,165,2
316.8333,44.33333,0,165,2
42.5,50.5,0,166,2
65,50.5,0,166,2
88.5,49,0,166,2
112,48.5,0,166,2
135.5,48.5,0,166,2
171,47,0,166,2
195.5,46,0,166,2
220.5,46,0,166,2
245,44.5,0,166,2
270,43.5,0,166,2
295,42.5,0,166,2
319.8333,41.33333,0,166,2
53.5,59.5,0,167,2
75.5,58.5,0,167,2
109.5,56.5,0,167,2
131.5,55.5,0,167,2
154.5,54,0,167,2
177.5,53,0,167,2
201,52,0,167,2
224.5,51,0,167,2
248,50,0,167,2
272.5,48.5,0,167,2
296.5,47.5,0,167,2
320.5,46.33333,0,167,2
48.5,50,0,168,2
66.5,49,0,168,2
89,48.5,0,168,2
106.5,47.5,0,168,2
125.5,46.5,0,168,2
145.5,45.5,0,168,2
166,45,0,168,2
188,44,0,168,2
219,43,0,168,2
240,41.5,0,168,2
262.5,41,0,168,2
284.5,40,0,168,2
306.5,39,0,168,2
328.6667,38.16667,0,168,2
37,56.5,0,169,2
61,55.5,0,169,2
97.5,53.5,0,169,2
123.5,52,0,169,2
148.5,51,0,169,2
173.5,50,0,169,2
199.5,48,0,169,2
225.5,47,0,169,2
252,46,0,169,2
278.5,44,0,169,2
306.5,42.5,0,169,2
333.5,41,0,169,2
42.5,60.5,0,170,2
67,59.5,0,170,2
92,58.5,0,170,2
117,57,0,170,2
142.5,56,0,170,2
168,54.5,0,170,2
193.5,53,0,170,2
220.5,52,0,170,2
260,50,0,170,2
287,49,0,170,2
318.1667,47.66667,0,170,2
36.5,58,0,171,2
63,57,0,171,2
88,55.5,0,171,2
113.5,54,0,171,2
140,53,0,171,2
166.5,51.5,0,171,2
193,50.5,0,171,2
221,49,0,171,2
248.5,47.5,0,171,2
276,46.5,0,171,2
304,45,0,171,2
331.6667,43.66667,0,171,2
309,173.5,0,172,3
277,174,0,172,3
246,174.5,0,172,3
215,176.5,0,172,3
185,175.5,0,172,3
155,176.5,0,172,3
125.5,177.5,0,172,3
96.5,178.5,0,172,3
68,178.5,0,172,3
39,180,0,172,3
10.16667,180.8333,0,172,3
308,175.5,0,173,3
278,176.5,0,173,3
248,176.5,0,173,3
219,176.5,0,173,3
190,177.5,0,173,3
161.5,178,0,173,3
134,179,0,173,3
107,178.5,0,173,3
79.5,180,0,173,3
52,181,0,173,3
25.5,181,0,173,3
-1.666667,181.8333,0,173,3
312,174,0,174,3
282.5,174,0,174,3
254.5,175,0,174,3
226,175.5,0,174,3
199,176,0,174,3
170.5,177,0,174,3
144.5,177,0,174,3
117,178,0,174,3
91.5,178,0,174,3
64.5,179,0,174,3
39,179.5,0,174,3
13,180,0,174,3
310.5,174,0,175,3
280,175,0,175,3
249.5,175,0,175,3
220,176,0,175,3
189.5,176.5,0,175,3
161,177,0,175,3
132,177.5,0,175,3
104,178,0,175,3
76,178.5,0,175,3
48,179.5,0,175,3
21,180,0,175,3
-6.666667,180.6667,0,175,3
319.5,174.5,0,176,3
287.5,175,0,176,3
256,176,0,176,3
225,177,0,176,3
194.5,177,0,176,3
164.5,178,0,176,3
135,178.5,0,176,3
106,179,0,176,3
77,179.5,0,176,3
49,180.5,0,176,3
20.33333,181.1667,0,176,3
320.5,173,0,177,3
292.5,174,0,177,3
264.5,174,0,177,3
237,175,0,177,3
210.5,175.5,0,177,3
184.5,176,0,177,3
158.5,176.5,0,177,3
133,177,0,177,3
107,177.5,0,177,3
81.5,178,0,177,3
56.5,179,0,177,3
32.5,179.5,0,177,3
7.666667,180.1667,0,177,3
310.5,184,0,178,3
283.5,184,0,178,3
256.5,184.5,0,178,3
230,185,0,178,3
204,185.5,0,178,3
178.5,186,0,178,3
153,186.5,0,178,3
127.5,187,0,178,3
102.5,187.5,0,178,3
78,188,0,178,3
53.5,188.5,0,178,3
29.5,189,0,178,3
5.166667,189.5,0,178,3
309,174.5,0,179,3
281.5,174.5,0,179,3
254,175.5,0,179,3
227.5,176,0,179,3
201.5,176.5,0,179,3
175.5,177.5,0,179,3
149,178,0,179,3
125,179,0,179,3
100,179,0,179,3
75.5,180,0,179,3
50.5,181,0,179,3
27,181,0,179,3
2.666667,181.6667,0,179,3
303.5,174.5,0,180,3
274,175,0,180,3
246,175.5,0,180,3
217.5,176,0,180,3
190,177,0,180,3
163,177.5,0,180,3
136,178,0,180,3
109.5,178,0,180,3
82.5,179,0,180,3
56.5,179.5,0,180,3
31,180,0,180,3
4.833333,180.6667,0,180,3
307.5,192.5,0,181,3
284.5,192.5,0,181,3
262,192.5,0,181,3
240,192.5,0,181,3
218.5,193.5,0,181,3
196,193.5,0,181,3
174.5,194,0,181,3
153.5,194.5,0,181,3
131.5,194.5,0,181,3
111,195,0,181,3
90,195,0,181,3
69,195.5,0,181,3
48.5,196,0,181,3
27.5,196.5,0,181,3
6.666667,197,0,181,3
299,175,0,182,3
268,175.5,0,182,3
236.5,176,0,182,3
206,177,0,182,3
176,177.5,0,182,3
146,178,0,182,3
117,179,0,182,3
88,179,0,182,3
59.5,180,0,182,3
31.5,180.5,0,182,3
3,181,0,182,3
324.5,176,0,183,3
304.5,176,0,183,3
285,176.5,0,183,3
266,177,0,183,3
246.5,177,0,183,3
227,178,0,183,3
208.5,178,0,183,3
190.5,179,0,183,3
172,179,0,183,3
153.5,179,0,183,3
136,180,0,183,3
118,180,0,183,3
100,180,0,183,3
83,181,0,183,3
65.5,181,0,183,3
48.5,181.5,0,183,3
30.5,182,0,183,3
13,182.3333,0,183,3
317,177,0,184,3
297.5,177,0,184,3
278.5,177.5,0,184,3
259.5,178,0,184,3
241,178.5,0,184,3
222,178.5,0,184,3
203.5,179,0,184,3
185,179.5,0,184,3
167,180,0,184,3
149,180.5,0,184,3
131,180.5,0,184,3
113.5,181,0,184,3
96,181.5,0,184,3
78.5,181.5,0,184,3
61,182,0,184,3
44,182.5,0,184,3
26.5,183,0,184,3
9.166667,183.5,0,184,3
314.5,177.5,0,185,3
294,178,0,185,3
274,178,0,185,3
253.5,178.5,0,185,3
234.5,179,0,185,3
215,179,0,185,3
195,180,0,185,3
175.5,180,0,185,3
156.5,180.5,0,185,3
138.5,181,0,185,3
119.5,181,0,185,3
101,181.5,0,185,3
82,182,0,185,3
65,182,0,185,3
47,183,0,185,3
28,183,0,185,3
10,183.3333,0,185,3
323.5,176.5,0,186,3
305,177,0,186,3
286.5,177,0,186,3
268,177.5,0,186,3
250,178,0,186,3
232,178,0,186,3
214.5,178.5,0,186,3
196.5,179,0,186,3
179,179,0,186,3
161.5,180,0,186,3
144.5,180,0,186,3
127,180,0,186,3
109.5,180.5,0,186,3
93,181,0,186,3
76,181,0,186,3
59.5,181.5,0,186,3
43,182,0,186,3
26.5,182,0,186,3
10,182.3333,0,186,3
218,188,0,187,3
200,188,0,187,3
182,188.5,0,187,3
165,188.5,0,187,3
148,189.5,0,187,3
131,189.5,0,187,3
114,189.5,0,187,3
97,189.5,0,187,3
79.5,190.5,0,187,3
63,190.5,0,187,3
46.5,190.5,0,187,3
31,191.5,0,187,3
14.83333,191.8333,0,187,3
246,178,0,188,3
227.5,179,0,188,3
209.5,179,0,188,3
191.5,179.5,0,188,3
173.5,180,0,188,3
156.5,180,0,188,3
138.5,180.5,0,188,3
121.5,181,0,188,3
104.5,181,0,188,3
87,181.5,0,188,3
69.5,182,0,188,3
52.5,182,0,188,3
35.5,182.5,0,188,3
18.33333,182.8333,0,188,3
300,178.5,0,189,3
281.5,179,0,189,3
263,179,0,189,3
245,179.5,0,189,3
228,180,0,189,3
210,180,0,189,3
192,180.5,0,189,3
174.5,181,0,189,3
157.5,181,0,189,3
140.5,181,0,189,3
123.5,182,0,189,3
106.5,182,0,189,3
90,182.5,0,189,3
73.5,183,0,189,3
56.5,183,0,189,3
40.5,183.5,0,189,3
24,184,0,189,3
7.5,184.3333,0,189,3
196,188.5,0,190,3
180,189,0,190,3
163.5,189,0,190,3
148,189.5,0,190,3
133,189.5,0,190,3
120,190,0,190,3
103,190,0,190,3
88.5,190,0,190,3
75,191,0,190,3
60,191,0,190,3
45,191,0,190,3
30,192,0,190,3
15,192.3333,0,190,3
315,180,0,191,3
296.5,180,0,191,3
278,180.5,0,191,3
259.5,181,0,191,3
241.5,181,0,191,3
224,181,0,191,3
206,181.5,0,191,3
188.5,181.5,0,191,3
171,182,0,191,3
153.5,182,0,191,3
136,182,0,191,3
118.5,182.5,0,191,3
101.5,182.5,0,191,3
83.5,182.5,0,191,3
66.5,182.5,0,191,3
49.5,183,0,191,3
32.5,183.5,0,191,3
15.5,183.8333,0,191,3
232,178,0,192,3
214,177.5,0,192,3
196,177.5,0,192,3
178,179,0,192,3
161,178.5,0,192,3
143,179,0,192,3
126.5,180,0,192,3
109.5,179.5,0,192,3
92.5,180,0,192,3
75.5,181,0,192,3
59,181,0,192,3
42.5,181,0,192,3
26,182,0,192,3
9.5,182.3333,0,192,3
317.5,176.5,0,193,3
298.5,176,0,193,3
278.5,176.5,0,193,3
260.5,177,0,193,3
240.5,177.5,0,193,3
222.5,177.5,0,193,3
204.5,178,0,193,3
185.5,180,0,193,3
168,179,0,193,3
149.5,179.5,0,193,3
131.5,181,0,193,3
114.5,181,0,193,3
97.5,181.5,0,193,3
79.5,182,0,193,3
63.5,182,0,193,3
46,182,0,193,3
29.5,183,0,193,3
12.83333,183.3333,0,193,3
312,177,0,194,3
276.5,178,0,194,3
229,178.5,0,194,3
206.5,179,0,194,3
183.5,179.5,0,194,3
138.5,180.5,0,194,3
105.5,181.5,0,194,3
61.5,181.5,0,194,3
29.5,182.5,0,194,3
-6.833333,183.1667,0,194,3
114.5,191,0,195,3
88.5,191,0,195,3
53.5,192,0,195,3
27.5,192.5,0,195,3
-1.5,193,0,195,3
326,176,0,196,3
307,176,0,196,3
288,176.5,0,196,3
270.5,177,0,196,3
253,177,0,196,3
236.5,178,0,196,3
217.5,178,0,196,3
200.5,178.5,0,196,3
184.5,179,0,196,3
165.5,179.5,0,196,3
149.5,180,0,196,3
133,180,0,196,3
116,180.5,0,196,3
99.5,181,0,196,3
83,181,0,196,3
66.5,181.5,0,196,3
50.5,182,0,196,3
33.5,182,0,196,3
17,182.3333,0,196,3
324,175.5,0,197,3
304,176,0,197,3
286,176.5,0,197,3
264,176.5,0,197,3
246,177,0,197,3
225,177.5,0,197,3
207,178,0,197,3
188.5,178.5,0,197,3
169,179,0,197,3
150.5,179,0,197,3
131.5,179.5,0,197,3
114,180,0,197,3
95.5,180,0,197,3
77,181,0,197,3
59,181,0,197,3
41.5,182,0,197,3
23.5,182,0,197,3
5.666667,182.3333,0,197,3
186,188.5,0,198,3
170.5,188.5,0,198,3
155.5,188.5,0,198,3
140.5,189.5,0,198,3
125.5,189.5,0,198,3
111,189.5,0,198,3
96,189.5,0,198,3
81.5,190.5,0,198,3
67,190.5,0,198,3
52.5,190.5,0,198,3
37.5,191.5,0,198,3
22.83333,191.8333,0,198,3
324,176.5,0,199,3
286.5,177,0,199,3
268,177,0,199,3
249.5,177.5,0,199,3
231.5,178,0,199,3
213,178.5,0,199,3
195.5,178.5,0,199,3
177.5,179,0,199,3
160.5,179,0,199,3
143,180,0,199,3
125.5,180.5,0,199,3
108,181,0,199,3
91.5,181,0,199,3
75,181,0,199,3
57.5,182,0,199,3
41,182,0,199,3
24.5,182,0,199,3
7.666667,182.3333,0,199,3
317.5,180,0,200,3
298.5,180,0,200,3
279,181,0,200,3
260.5,181,0,200,3
241.5,181,0,200,3
223,181,0,200,3
205,182,0,200,3
186.5,182,0,200,3
168.5,182,0,200,3
150.5,182,0,200,3
133.5,182.5,0,200,3
116,183,0,200,3
98.5,183,0,200,3
81.5,183.5,0,200,3
65,183.5,0,200,3
48,184,0,200,3
31.5,184,0,200,3
14.83333,184.1667,0,200,3
320.5,176.5,0,201,3
